Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
2018-19,2019-01-20T00:00:00Z,Huddersfield,Man City,0,3,A,0,1,A,A Marriner,5,12,2,4,1,4,10,9,2,2,0,0
2018-19,2019-01-29T00:00:00Z,Arsenal,Cardiff,2,1,H,0,0,D,M Dean,15,19,4,2,4,7,14,12,3,3,0,0
2018-19,2019-01-29T00:00:00Z,Fulham,Brighton,4,2,H,0,2,A,L Probert,24,15,7,6,10,1,10,5,2,3,0,0
2018-19,2019-01-29T00:00:00Z,Huddersfield,Everton,0,1,A,0,1,A,S Attwell,10,10,2,5,3,4,13,10,1,4,0,1
2018-19,2019-01-29T00:00:00Z,Man United,Burnley,2,2,D,0,0,D,J Moss,28,6,9,4,11,3,10,9,1,3,0,0
2018-19,2019-01-29T00:00:00Z,Newcastle,Man City,2,1,H,0,1,A,P Tierney,6,12,2,4,1,8,9,7,2,3,0,0
2018-19,2019-01-29T00:00:00Z,Wolves,West Ham,3,0,H,0,0,D,D Coote,20,4,9,0,5,1,8,10,4,1,0,0
2018-19,2019-01-30T00:00:00Z,Bournemouth,Chelsea,4,0,H,0,0,D,R East,12,11,7,7,3,7,8,6,1,0,0,0
2018-19,2019-01-30T00:00:00Z,Liverpool,Leicester,1,1,D,1,1,D,M Atkinson,10,5,3,2,7,1,13,6,1,3,0,0
2018-19,2019-01-30T00:00:00Z,Southampton,Crystal Palace,1,1,D,0,1,A,A Marriner,13,15,4,3,3,8,11,8,2,2,0,1
2018-19,2019-01-30T00:00:00Z,Tottenham,Watford,2,1,H,0,1,A,G Scott,17,9,3,1,9,5,6,9,0,4,0,0
2018-19,2019-02-02T00:00:00Z,Brighton,Watford,0,0,D,0,0,D,S Hooper,21,5,4,0,7,0,15,10,1,0,0,0
2018-19,2019-02-02T00:00:00Z,Burnley,Southampton,1,1,D,0,0,D,A Taylor,15,10,6,4,4,2,10,9,3,1,0,0
2018-19,2019-02-02T00:00:00Z,Cardiff,Bournemouth,2,0,H,1,0,H,J Moss,12,9,5,2,6,7,17,14,1,2,0,0
2018-19,2019-02-02T00:00:00Z,Chelsea,Huddersfield,5,0,H,2,0,H,P Tierney,23,5,7,2,11,2,8,5,0,0,0,0
2018-19,2019-02-02T00:00:00Z,Crystal Palace,Fulham,2,0,H,1,0,H,M Oliver,17,8,6,0,11,1,9,12,2,3,0,0
2018-19,2019-02-02T00:00:00Z,Everton,Wolves,1,3,A,1,2,A,L Mason,13,8,4,4,3,1,12,14,3,1,0,0
2018-19,2019-02-02T00:00:00Z,Tottenham,Newcastle,1,0,H,0,0,D,A Marriner,21,8,4,2,6,3,6,6,0,1,0,0
2018-19,2019-02-03T00:00:00Z,Leicester,Man United,0,1,A,0,1,A,M Dean,17,10,6,6,7,2,14,9,4,4,0,0
2018-19,2019-02-03T00:00:00Z,Man City,Arsenal,3,1,H,2,1,H,M Atkinson,19,4,12,2,4,2,11,8,1,1,0,0
2018-19,2019-02-04T00:00:00Z,West Ham,Liverpool,1,1,D,1,1,D,K Friend,13,11,2,6,2,5,9,11,1,1,0,0
2018-19,2019-02-06T00:00:00Z,Everton,Man City,0,2,A,0,1,A,C Pawson,4,15,1,4,5,6,12,6,1,1,0,0
2018-19,2019-02-09T00:00:00Z,Brighton,Burnley,1,3,A,0,1,A,S Attwell,16,9,6,5,9,3,8,7,1,1,0,0
2018-19,2019-02-09T00:00:00Z,Crystal Palace,West Ham,1,1,D,0,1,A,C Pawson,25,6,5,4,10,4,12,9,3,0,0,0
2018-19,2019-02-09T00:00:00Z,Fulham,Man United,0,3,A,0,2,A,P Tierney,15,15,3,7,5,4,14,9,3,2,0,0
2018-19,2019-02-09T00:00:00Z,Huddersfield,Arsenal,1,2,A,0,2,A,J Moss,15,9,6,4,5,0,17,12,3,2,0,0
2018-19,2019-02-09T00:00:00Z,Liverpool,Bournemouth,3,0,H,2,0,H,A Taylor,20,12,9,2,8,5,14,6,2,2,0,0
2018-19,2019-02-09T00:00:00Z,Southampton,Cardiff,1,2,A,0,0,D,M Atkinson,14,6,7,3,8,2,15,12,3,3,0,0
2018-19,2019-02-09T00:00:00Z,Watford,Everton,1,0,H,0,0,D,L Probert,7,9,2,4,8,2,21,10,2,0,0,1
2018-19,2019-02-10T00:00:00Z,Man City,Chelsea,6,0,H,4,0,H,M Dean,15,12,9,4,2,2,9,13,1,2,0,0
2018-19,2019-02-10T00:00:00Z,Tottenham,Leicester,3,1,H,1,0,H,M Oliver,12,20,5,9,2,9,11,4,3,1,0,0
2018-19,2019-02-11T00:00:00Z,Wolves,Newcastle,1,1,D,0,0,D,G Scott,22,9,6,3,13,1,7,9,1,3,0,0
2018-19,2019-02-22T00:00:00Z,Cardiff,Watford,1,5,A,0,1,A,S Hooper,15,12,6,7,3,3,10,11,1,2,0,0
2018-19,2019-02-22T00:00:00Z,West Ham,Fulham,3,1,H,2,1,H,L Mason,21,8,7,5,12,0,11,11,1,1,0,0
2018-19,2019-02-23T00:00:00Z,Bournemouth,Wolves,1,1,D,1,0,H,R East,10,10,3,2,9,8,10,15,4,5,0,0
2018-19,2019-02-23T00:00:00Z,Burnley,Tottenham,2,1,H,0,0,D,M Dean,10,17,4,6,7,6,9,12,1,3,0,0
2018-19,2019-02-23T00:00:00Z,Leicester,Crystal Palace,1,4,A,0,1,A,A Taylor,27,7,5,5,8,3,7,14,2,1,0,0
2018-19,2019-02-23T00:00:00Z,Newcastle,Huddersfield,2,0,H,0,0,D,K Friend,29,3,12,1,12,0,11,7,2,0,0,1
2018-19,2019-02-24T00:00:00Z,Arsenal,Southampton,2,0,H,2,0,H,G Scott,12,10,4,4,6,4,7,14,0,0,0,0
2018-19,2019-02-24T00:00:00Z,Man United,Liverpool,0,0,D,0,0,D,M Oliver,6,7,3,1,3,7,15,17,1,3,0,0
2018-19,2019-02-26T00:00:00Z,Cardiff,Everton,0,3,A,0,1,A,K Friend,6,12,0,4,3,4,12,12,3,1,0,0
2018-19,2019-02-26T00:00:00Z,Huddersfield,Wolves,1,0,H,0,0,D,D Coote,15,7,3,0,3,5,10,10,2,2,0,0
2018-19,2019-02-26T00:00:00Z,Leicester,Brighton,2,1,H,1,0,H,L Probert,19,15,3,3,4,8,6,4,1,1,0,0
2018-19,2019-02-26T00:00:00Z,Newcastle,Burnley,2,0,H,2,0,H,C Pawson,12,12,3,2,4,7,8,8,1,3,0,0
2018-19,2019-02-27T00:00:00Z,Arsenal,Bournemouth,5,1,H,2,1,H,C Kavanagh,16,13,6,5,9,4,11,9,2,2,0,0
2018-19,2019-02-27T00:00:00Z,Chelsea,Tottenham,2,0,H,0,0,D,A Marriner,11,9,1,0,2,2,7,14,1,1,0,0
2018-19,2019-02-27T00:00:00Z,Crystal Palace,Man United,1,3,A,0,1,A,M Atkinson,17,13,2,4,5,6,8,9,2,3,0,0
2018-19,2019-02-27T00:00:00Z,Liverpool,Watford,5,0,H,2,0,H,G Scott,19,5,10,3,6,4,5,7,0,2,0,0
2018-19,2019-02-27T00:00:00Z,Man City,West Ham,1,0,H,0,0,D,S Attwell,20,2,7,1,12,2,2,6,0,2,0,0
2018-19,2019-02-27T00:00:00Z,Southampton,Fulham,2,0,H,2,0,H,A Taylor,14,14,4,4,7,4,15,13,0,1,0,0
2018-19,2019-03-02T00:00:00Z,Bournemouth,Man City,0,1,A,0,0,D,K Friend,0,23,0,7,0,14,7,7,1,2,0,0
2018-19,2019-03-02T00:00:00Z,Brighton,Huddersfield,1,0,H,0,0,D,M Dean,13,6,4,4,6,3,11,6,2,2,0,0
2018-19,2019-03-02T00:00:00Z,Burnley,Crystal Palace,1,3,A,0,1,A,L Probert,18,10,4,4,8,5,9,9,1,2,0,0
2018-19,2019-03-02T00:00:00Z,Man United,Southampton,3,2,H,0,1,A,S Attwell,16,6,6,3,9,7,7,10,2,1,0,0
2018-19,2019-03-02T00:00:00Z,Tottenham,Arsenal,1,1,D,0,1,A,A Taylor,10,9,3,4,3,4,15,14,3,2,0,1
2018-19,2019-03-02T00:00:00Z,West Ham,Newcastle,2,0,H,2,0,H,C Kavanagh,10,17,4,2,1,6,8,14,3,4,0,0
2018-19,2019-03-02T00:00:00Z,Wolves,Cardiff,2,0,H,2,0,H,A Marriner,13,12,6,4,7,8,11,6,1,2,0,0
2018-19,2019-03-03T00:00:00Z,Everton,Liverpool,0,0,D,0,0,D,M Atkinson,7,10,3,3,3,7,12,10,1,2,0,0
2018-19,2019-03-03T00:00:00Z,Fulham,Chelsea,1,2,A,1,2,A,G Scott,12,20,5,7,5,4,11,10,2,1,0,0
2018-19,2019-03-03T00:00:00Z,Watford,Leicester,2,1,H,1,0,H,J Moss,6,14,5,2,1,5,15,12,5,1,0,0
2018-19,2019-03-09T00:00:00Z,Cardiff,West Ham,2,0,H,1,0,H,G Scott,16,9,7,2,7,5,7,12,2,1,0,0
2018-19,2019-03-09T00:00:00Z,Crystal Palace,Brighton,1,2,A,0,1,A,C Pawson,15,4,3,3,8,0,8,18,1,5,0,0
2018-19,2019-03-09T00:00:00Z,Huddersfield,Bournemouth,0,2,A,0,1,A,A Taylor,8,8,1,5,6,5,14,9,3,1,0,0
2018-19,2019-03-09T00:00:00Z,Leicester,Fulham,3,1,H,1,0,H,D Coote,18,6,8,3,6,5,9,13,0,2,0,0
2018-19,2019-03-09T00:00:00Z,Man City,Watford,3,1,H,0,0,D,P Tierney,19,2,9,1,9,1,11,7,1,1,0,0
2018-19,2019-03-09T00:00:00Z,Newcastle,Everton,3,2,H,0,2,A,L Mason,19,7,7,3,8,2,13,10,3,1,0,0
2018-19,2019-03-09T00:00:00Z,Southampton,Tottenham,2,1,H,0,1,A,K Friend,12,16,4,5,1,10,16,9,4,2,0,0
2018-19,2019-03-10T00:00:00Z,Arsenal,Man United,2,0,H,1,0,H,J Moss,14,14,3,4,5,2,12,18,2,2,0,0
2018-19,2019-03-10T00:00:00Z,Chelsea,Wolves,1,1,D,0,0,D,M Oliver,22,2,6,1,13,0,8,14,1,4,0,0
2018-19,2019-03-10T00:00:00Z,Liverpool,Burnley,4,2,H,2,1,H,A Marriner,23,3,5,2,7,3,4,7,2,0,0,0
2018-19,2019-03-16T00:00:00Z,Bournemouth,Newcastle,2,2,D,0,1,A,M Dean,10,12,3,4,6,6,9,12,3,2,0,0
2018-19,2019-03-16T00:00:00Z,Burnley,Leicester,1,2,A,1,1,D,M Oliver,13,9,2,4,9,3,9,10,1,1,0,1
2018-19,2019-03-16T00:00:00Z,West Ham,Huddersfield,4,3,H,1,2,A,J Moss,16,15,5,5,5,8,7,15,0,2,0,0
2018-19,2019-03-17T00:00:00Z,Everton,Chelsea,2,0,H,0,0,D,A Taylor,15,16,8,5,3,4,17,9,1,2,0,0
2018-19,2019-03-17T00:00:00Z,Fulham,Liverpool,1,2,A,0,1,A,C Pawson,7,16,2,6,1,10,11,7,2,1,0,0
2018-19,2019-03-30T00:00:00Z,Brighton,Southampton,0,1,A,0,0,D,M Oliver,14,8,1,2,6,5,8,10,1,2,0,0
2018-19,2019-03-30T00:00:00Z,Burnley,Wolves,2,0,H,1,0,H,C Kavanagh,5,8,1,1,1,5,12,10,1,1,0,0
2018-19,2019-03-30T00:00:00Z,Crystal Palace,Huddersfield,2,0,H,0,0,D,L Probert,19,15,5,5,5,5,10,7,0,0,0,0
2018-19,2019-03-30T00:00:00Z,Fulham,Man City,0,2,A,0,2,A,K Friend,5,24,0,7,0,11,4,12,2,0,0,0
2018-19,2019-03-30T00:00:00Z,Leicester,Bournemouth,2,0,H,1,0,H,L Mason,18,8,4,2,6,1,6,12,0,2,0,0
2018-19,2019-03-30T00:00:00Z,Man United,Watford,2,1,H,1,0,H,S Attwell,8,20,5,8,3,5,14,9,1,2,0,0
2018-19,2019-03-30T00:00:00Z,West Ham,Everton,0,2,A,0,2,A,P Tierney,3,17,1,9,4,9,7,14,1,1,0,0
2018-19,2019-03-31T00:00:00Z,Cardiff,Chelsea,1,2,A,0,0,D,C Pawson,8,21,3,3,2,7,8,14,2,3,0,0
2018-19,2019-03-31T00:00:00Z,Liverpool,Tottenham,2,1,H,1,0,H,M Atkinson,14,11,3,2,10,3,5,8,0,1,0,0
2018-19,2019-04-01T00:00:00Z,Arsenal,Newcastle,2,0,H,1,0,H,A Taylor,7,3,4,1,6,2,11,10,2,0,0,0
2018-19,2019-04-02T00:00:00Z,Watford,Fulham,4,1,H,1,1,D,R East,15,17,7,7,6,4,12,5,3,2,0,0
2018-19,2019-04-02T00:00:00Z,Wolves,Man United,2,1,H,1,1,D,M Dean,9,18,2,4,3,5,5,11,1,2,0,1
2018-19,2019-04-03T00:00:00Z,Chelsea,Brighton,3,0,H,1,0,H,G Scott,17,3,4,1,7,1,5,9,0,0,0,0
2018-19,2019-04-03T00:00:00Z,Man City,Cardiff,2,0,H,2,0,H,J Moss,27,4,11,1,7,4,3,17,0,3,0,0
2018-19,2019-04-03T00:00:00Z,Tottenham,Crystal Palace,2,0,H,0,0,D,A Marriner,26,5,10,1,8,2,8,5,1,0,0,0
2018-19,2019-04-05T00:00:00Z,Southampton,Liverpool,1,3,A,1,1,D,P Tierney,11,17,1,5,7,5,8,7,2,4,0,0
2018-19,2019-04-06T00:00:00Z,Bournemouth,Burnley,1,3,A,1,2,A,M Atkinson,10,11,2,3,3,6,12,16,2,3,0,0
2018-19,2019-04-06T00:00:00Z,Huddersfield,Leicester,1,4,A,0,1,A,D Coote,10,18,4,9,8,5,13,11,3,0,0,0
2018-19,2019-04-06T00:00:00Z,Newcastle,Crystal Palace,0,1,A,0,0,D,S Attwell,18,3,5,1,9,4,12,13,1,2,0,0
2018-19,2019-04-07T00:00:00Z,Everton,Arsenal,1,0,H,1,0,H,K Friend,23,7,6,2,9,6,8,9,1,4,0,0
2018-19,2019-04-08T00:00:00Z,Chelsea,West Ham,2,0,H,1,0,H,C Kavanagh,16,9,7,2,7,4,8,7,2,1,0,0
2018-19,2019-04-12T00:00:00Z,Leicester,Newcastle,0,1,A,0,1,A,C Kavanagh,12,11,5,5,2,3,6,10,2,3,0,0
2018-19,2019-04-13T00:00:00Z,Brighton,Bournemouth,0,5,A,0,1,A,K Friend,8,14,1,7,4,1,10,6,2,4,1,0
2018-19,2019-04-13T00:00:00Z,Burnley,Cardiff,2,0,H,1,0,H,M Dean,14,14,7,2,8,4,7,10,2,3,0,0
2018-19,2019-04-13T00:00:00Z,Fulham,Everton,2,0,H,0,0,D,L Probert,12,8,5,1,7,3,8,10,2,1,0,0
2018-19,2019-04-13T00:00:00Z,Man United,West Ham,2,1,H,1,0,H,G Scott,14,18,4,4,3,11,14,5,1,1,0,0
2018-19,2019-04-13T00:00:00Z,Southampton,Wolves,3,1,H,2,1,H,J Moss,13,17,6,2,4,9,13,8,1,3,0,0
2018-19,2019-04-13T00:00:00Z,Tottenham,Huddersfield,4,0,H,2,0,H,L Mason,22,7,5,1,4,2,10,12,2,2,0,0
2018-19,2019-04-14T00:00:00Z,Crystal Palace,Man City,1,3,A,0,1,A,M Atkinson,7,20,3,6,2,9,5,11,0,0,0,0
2018-19,2019-04-14T00:00:00Z,Liverpool,Chelsea,2,0,H,0,0,D,M Oliver,15,6,7,3,9,2,5,9,0,1,0,0
2018-19,2019-04-15T00:00:00Z,Watford,Arsenal,0,1,A,0,1,A,C Pawson,11,19,3,6,6,4,12,8,2,0,1,0
2018-19,2019-04-16T00:00:00Z,Brighton,Cardiff,0,2,A,0,1,A,A Marriner,14,10,2,3,5,4,11,13,0,1,0,0
2018-19,2019-04-20T00:00:00Z,Bournemouth,Fulham,0,1,A,0,0,D,D Coote,15,17,5,5,3,7,11,18,1,3,0,0
2018-19,2019-04-20T00:00:00Z,Huddersfield,Watford,1,2,A,0,1,A,R East,13,11,3,6,2,2,15,9,2,2,0,0
2018-19,2019-04-20T00:00:00Z,Man City,Tottenham,1,0,H,1,0,H,M Oliver,15,10,4,4,4,4,11,11,1,2,0,0
2018-19,2019-04-20T00:00:00Z,Newcastle,Southampton,3,1,H,2,0,H,A Taylor,15,15,6,3,4,11,5,11,0,2,0,0
2018-19,2019-04-20T00:00:00Z,West Ham,Leicester,2,2,D,1,0,H,L Probert,11,11,3,5,6,8,8,9,2,0,0,0
2018-19,2019-04-20T00:00:00Z,Wolves,Brighton,0,0,D,0,0,D,C Pawson,22,5,5,0,14,1,0,8,0,1,0,0
2018-19,2019-04-21T00:00:00Z,Arsenal,Crystal Palace,2,3,A,0,1,A,J Moss,12,16,5,7,8,3,15,12,4,1,0,0
2018-19,2019-04-21T00:00:00Z,Cardiff,Liverpool,0,2,A,0,0,D,M Atkinson,7,17,2,6,5,10,6,5,1,1,0,0
2018-19,2019-04-21T00:00:00Z,Everton,Man United,4,0,H,2,0,H,P Tierney,15,7,8,1,10,2,11,7,1,1,0,0
2018-19,2019-04-22T00:00:00Z,Chelsea,Burnley,2,2,D,2,2,D,K Friend,22,6,9,3,10,1,9,4,2,1,0,0
2018-19,2019-04-23T00:00:00Z,Tottenham,Brighton,1,0,H,0,0,D,C Kavanagh,29,6,5,1,6,3,7,13,1,2,0,0
2018-19,2019-04-23T00:00:00Z,Watford,Southampton,1,1,D,0,1,A,M Dean,15,8,4,4,3,4,10,14,5,2,0,0
2018-19,2019-04-24T00:00:00Z,Man United,Man City,0,2,A,0,0,D,A Marriner,12,8,1,5,1,1,10,10,2,2,0,0
2018-19,2019-04-24T00:00:00Z,Wolves,Arsenal,3,1,H,3,0,H,S Attwell,11,11,3,1,5,5,12,9,2,3,0,0
2018-19,2019-04-26T00:00:00Z,Liverpool,Huddersfield,5,0,H,3,0,H,K Friend,21,5,7,1,4,4,5,14,0,0,0,0
2018-19,2019-04-27T00:00:00Z,Brighton,Newcastle,1,1,D,0,1,A,M Dean,9,9,2,1,7,4,7,10,2,3,0,0
2018-19,2019-04-27T00:00:00Z,Crystal Palace,Everton,0,0,D,0,0,D,L Mason,8,22,0,3,5,10,9,15,2,0,0,0
2018-19,2019-04-27T00:00:00Z,Fulham,Cardiff,1,0,H,0,0,D,C Kavanagh,8,13,2,8,10,3,10,8,0,0,0,0
2018-19,2019-04-27T00:00:00Z,Southampton,Bournemouth,3,3,D,1,2,A,G Scott,22,9,7,5,9,3,8,9,2,1,0,0
2018-19,2019-04-27T00:00:00Z,Tottenham,West Ham,0,1,A,0,0,D,A Taylor,14,16,4,7,2,7,3,8,0,2,0,0
2018-19,2019-04-27T00:00:00Z,Watford,Wolves,1,2,A,0,1,A,S Hooper,10,11,1,4,4,5,10,11,3,2,0,0
2018-19,2019-04-28T00:00:00Z,Burnley,Man City,0,1,A,0,0,D,P Tierney,2,25,0,7,0,6,5,7,1,1,0,0
2018-19,2019-04-28T00:00:00Z,Leicester,Arsenal,3,0,H,0,0,D,M Oliver,24,6,12,1,8,6,13,13,3,1,0,1
2018-19,2019-04-28T00:00:00Z,Man United,Chelsea,1,1,D,1,1,D,M Atkinson,7,16,5,3,6,6,9,14,3,2,0,0
2018-19,2019-05-03T00:00:00Z,Everton,Burnley,2,0,H,2,0,H,C Kavanagh,20,5,6,1,8,1,8,9,0,2,0,0
2018-19,2019-05-04T00:00:00Z,Bournemouth,Tottenham,1,0,H,0,0,D,C Pawson,20,11,6,5,10,6,11,12,1,5,0,2
2018-19,2019-05-04T00:00:00Z,Cardiff,Crystal Palace,2,3,A,1,2,A,M Oliver,18,21,8,7,10,5,14,11,0,0,0,0
2018-19,2019-05-04T00:00:00Z,Newcastle,Liverpool,2,3,A,1,2,A,A Marriner,14,11,7,4,2,3,10,4,1,1,0,0
2018-19,2019-05-04T00:00:00Z,West Ham,Southampton,3,0,H,1,0,H,S Attwell,17,11,6,1,2,7,2,11,1,1,0,0
2018-19,2019-05-04T00:00:00Z,Wolves,Fulham,1,0,H,0,0,D,J Moss,19,6,6,2,7,1,10,15,1,3,0,0
2018-19,2019-05-05T00:00:00Z,Arsenal,Brighton,1,1,D,1,0,H,A Taylor,20,11,8,5,16,3,9,14,5,2,0,0
2018-19,2019-05-05T00:00:00Z,Chelsea,Watford,3,0,H,0,0,D,P Tierney,19,15,9,3,6,6,6,12,0,1,0,0
2018-19,2019-05-05T00:00:00Z,Huddersfield,Man United,1,1,D,0,1,A,L Mason,7,23,3,7,3,7,10,10,1,1,0,0
2018-19,2019-05-06T00:00:00Z,Man City,Leicester,1,0,H,0,0,D,M Dean,19,7,5,2,11,0,12,5,3,2,0,0
2018-19,2019-05-12T00:00:00Z,Brighton,Man City,1,4,A,1,2,A,M Oliver,6,20,2,9,2,6,12,8,0,0,0,0
2018-19,2019-05-12T00:00:00Z,Burnley,Arsenal,1,3,A,0,0,D,M Dean,14,17,5,6,4,5,11,3,5,1,0,0
2018-19,2019-05-12T00:00:00Z,Crystal Palace,Bournemouth,5,3,H,3,1,H,R East,17,16,8,8,4,4,11,8,3,0,0,0
2018-19,2019-05-12T00:00:00Z,Fulham,Newcastle,0,4,A,0,2,A,K Friend,16,13,2,6,5,5,6,8,1,0,0,0
2018-19,2019-05-12T00:00:00Z,Leicester,Chelsea,0,0,D,0,0,D,A Taylor,9,14,3,4,4,5,9,8,0,1,0,0
2018-19,2019-05-12T00:00:00Z,Liverpool,Wolves,2,0,H,1,0,H,M Atkinson,13,7,5,2,4,1,3,11,0,2,0,0
2018-19,2019-05-12T00:00:00Z,Man United,Cardiff,0,2,A,0,1,A,J Moss,26,13,10,4,11,2,9,6,3,3,0,0
2018-19,2019-05-12T00:00:00Z,Southampton,Huddersfield,1,1,D,1,0,H,L Probert,10,10,3,3,4,3,8,6,0,1,0,0
2018-19,2019-05-12T00:00:00Z,Tottenham,Everton,2,2,D,1,0,H,A Marriner,11,17,3,9,7,4,10,13,0,2,0,0
2018-19,2019-05-12T00:00:00Z,Watford,West Ham,1,4,A,0,2,A,C Kavanagh,17,16,8,9,7,2,10,10,1,0,1,0
2019-20,2019-08-09T20:00:00Z,Liverpool,Norwich,4,1,H,4,0,H,M Oliver,15,12,7,5,11,2,9,9,0,2,0,0
2019-20,2019-08-10T12:30:00Z,West Ham,Man City,0,5,A,0,1,A,M Dean,5,14,3,9,1,1,6,13,2,2,0,0
2019-20,2019-08-10T15:00:00Z,Bournemouth,Sheffield United,1,1,D,0,0,D,K Friend,13,8,3,3,3,4,10,19,2,1,0,0
2019-20,2019-08-10T15:00:00Z,Burnley,Southampton,3,0,H,0,0,D,G Scott,10,11,4,3,2,7,6,12,0,0,0,0
2019-20,2019-08-10T15:00:00Z,Crystal Palace,Everton,0,0,D,0,0,D,J Moss,6,10,2,3,6,2,16,14,2,1,0,1
2019-20,2019-08-10T15:00:00Z,Watford,Brighton,0,3,A,0,1,A,C Pawson,11,5,3,3,5,2,15,11,0,1,0,0
2019-20,2019-08-10T17:30:00Z,Tottenham,Aston Villa,3,1,H,0,1,A,C Kavanagh,31,7,7,4,14,0,13,9,1,0,0,0
2019-20,2019-08-11T14:00:00Z,Leicester,Wolves,0,0,D,0,0,D,A Marriner,15,8,1,2,12,3,3,13,0,2,0,0
2019-20,2019-08-11T14:00:00Z,Newcastle,Arsenal,0,1,A,0,0,D,M Atkinson,9,8,2,2,5,3,12,7,1,3,0,0
2019-20,2019-08-11T16:30:00Z,Man United,Chelsea,4,0,H,1,0,H,A Taylor,11,18,5,7,3,5,15,13,3,4,0,0
2019-20,2019-08-17T12:30:00Z,Arsenal,Burnley,2,1,H,1,1,D,M Dean,16,18,9,5,10,7,13,11,2,1,0,0
2019-20,2019-08-17T15:00:00Z,Aston Villa,Bournemouth,1,2,A,0,2,A,M Atkinson,22,12,7,4,10,5,10,13,0,2,0,0
2019-20,2019-08-17T15:00:00Z,Brighton,West Ham,1,1,D,0,0,D,A Taylor,16,8,4,3,8,6,11,10,0,2,0,0
2019-20,2019-08-17T15:00:00Z,Everton,Watford,1,0,H,1,0,H,L Mason,12,8,2,2,4,7,11,11,2,3,0,0
2019-20,2019-08-17T15:00:00Z,Norwich,Newcastle,3,1,H,1,0,H,S Attwell,15,10,8,3,7,5,9,11,1,3,0,0
2019-20,2019-08-17T15:00:00Z,Southampton,Liverpool,1,2,A,0,1,A,A Marriner,14,15,3,6,5,9,10,6,2,1,0,0
2019-20,2019-08-17T17:30:00Z,Man City,Tottenham,2,2,D,2,1,H,M Oliver,30,3,10,2,13,2,14,4,1,0,0,0
2019-20,2019-08-18T14:00:00Z,Sheffield United,Crystal Palace,1,0,H,0,0,D,D Coote,15,6,3,4,8,4,16,11,3,1,0,0
2019-20,2019-08-18T16:30:00Z,Chelsea,Leicester,1,1,D,1,0,H,O Langford,14,12,5,3,4,5,9,14,1,0,0,0
2019-20,2019-08-19T20:00:00Z,Wolves,Man United,1,1,D,0,1,A,J Moss,6,9,2,2,4,6,17,8,2,2,0,0
2019-20,2019-08-23T20:00:00Z,Aston Villa,Everton,2,0,H,1,0,H,M Oliver,7,12,3,1,0,6,10,18,2,3,0,0
2019-20,2019-08-24T12:30:00Z,Norwich,Chelsea,2,3,A,2,2,D,M Atkinson,6,23,5,8,1,8,9,9,1,1,0,0
2019-20,2019-08-24T15:00:00Z,Brighton,Southampton,0,2,A,0,0,D,K Friend,12,12,3,4,8,5,9,10,1,3,1,0
2019-20,2019-08-24T15:00:00Z,Man United,Crystal Palace,1,2,A,0,1,A,P Tierney,22,5,3,3,8,1,8,18,2,4,0,0
2019-20,2019-08-24T15:00:00Z,Sheffield United,Leicester,1,2,A,0,1,A,A Madley,8,10,3,2,7,4,11,6,1,0,0,0
2019-20,2019-08-24T15:00:00Z,Watford,West Ham,1,3,A,1,1,D,C Kavanagh,23,16,3,10,8,7,12,11,1,1,0,0
2019-20,2019-08-24T17:30:00Z,Liverpool,Arsenal,3,1,H,1,0,H,A Taylor,25,9,5,3,6,4,8,5,1,1,0,0
2019-20,2019-08-25T14:00:00Z,Bournemouth,Man City,1,3,A,1,2,A,A Marriner,10,19,7,5,4,5,7,13,1,3,0,0
2019-20,2019-08-25T16:30:00Z,Tottenham,Newcastle,0,1,A,0,1,A,M Dean,17,8,2,3,6,6,10,5,2,2,0,0
2019-20,2019-08-25T16:30:00Z,Wolves,Burnley,1,1,D,0,1,A,C Pawson,17,13,2,4,4,3,9,11,0,2,0,0
2019-20,2019-08-31T12:30:00Z,Southampton,Man United,1,1,D,0,1,A,M Dean,10,21,2,8,2,3,17,7,1,2,1,0
2019-20,2019-08-31T15:00:00Z,Chelsea,Sheffield United,2,2,D,2,0,H,S Attwell,13,8,5,2,3,4,6,11,0,1,0,0
2019-20,2019-08-31T15:00:00Z,Crystal Palace,Aston Villa,1,0,H,0,0,D,K Friend,22,10,5,2,13,2,15,16,2,4,0,1
2019-20,2019-08-31T15:00:00Z,Leicester,Bournemouth,3,1,H,2,1,H,P Bankes,13,8,5,2,4,5,9,11,1,3,0,0
2019-20,2019-08-31T15:00:00Z,Man City,Brighton,4,0,H,2,0,H,J Moss,15,6,6,2,8,1,10,6,1,1,0,0
2019-20,2019-08-31T15:00:00Z,Newcastle,Watford,1,1,D,1,1,D,G Scott,13,13,5,3,6,5,5,11,2,3,0,0
2019-20,2019-08-31T15:00:00Z,West Ham,Norwich,2,0,H,1,0,H,P Tierney,18,8,8,3,8,2,16,10,2,1,0,0
2019-20,2019-08-31T17:30:00Z,Burnley,Liverpool,0,3,A,0,2,A,C Kavanagh,7,15,2,7,6,4,10,16,0,0,0,0
2019-20,2019-09-01T14:00:00Z,Everton,Wolves,3,2,H,2,1,H,A Taylor,15,8,6,5,7,7,12,12,1,4,0,1
2019-20,2019-09-01T16:30:00Z,Arsenal,Tottenham,2,2,D,1,2,A,M Atkinson,26,13,8,9,11,6,13,19,3,5,0,0
