home,away,home_code,away_code,home_last_wins,home_last_draws,home_last_loses,away_last_wins,away_last_draws,away_last_loses,GF,GA
Cardiff,Tottenham,12,43,1,1,3,2,1,2,0,1
Fulham,Cardiff,19,12,0,2,3,3,1,1,1,3
Tottenham,Chelsea,43,14,3,1,1,0,1,4,0,4
Southampton,Crystal Palace,38,16,2,1,2,2,1,2,1,0
Cardiff,Fulham,12,19,1,1,3,3,2,0,3,1
West Brom,Man United,45,27,0,3,2,1,2,2,0,3
Stoke,Norwich,39,30,2,2,1,3,1,1,1,1
Crystal Palace,Southampton,16,38,2,1,2,2,1,2,0,1
Norwich,Stoke,30,39,1,1,3,1,2,2,1,1
Chelsea,Tottenham,14,43,4,1,0,1,1,3,4,0
Man United,West Brom,27,45,2,2,1,2,3,0,3,0
Chelsea,Aston Villa,14,1,4,1,0,3,1,1,0,1
Everton,Cardiff,18,12,2,0,3,3,1,1,2,1
Aston Villa,Chelsea,1,14,1,1,3,0,1,4,1,0
Sunderland,Crystal Palace,40,16,2,1,2,3,1,1,0,0
Cardiff,Everton,12,18,1,1,3,3,0,2,1,2
Newcastle,Fulham,29,19,2,0,3,3,2,0,0,1
Man City,Hull,26,21,3,1,1,2,1,2,2,0
Hull,Man City,21,26,2,1,2,1,1,3,0,2
Fulham,Newcastle,19,29,0,2,3,3,0,2,1,0
Southampton,Norwich,38,30,2,1,2,2,2,1,4,2
Norwich,Southampton,30,38,1,2,2,2,1,2,2,4
West Ham,Stoke,46,39,4,0,1,1,3,1,1,3
Crystal Palace,Sunderland,16,40,1,1,3,2,1,2,0,0
West Brom,Swansea,45,41,0,3,2,2,2,1,2,1
Swansea,West Brom,41,45,1,2,2,2,3,0,1,2
Stoke,West Ham,39,46,1,3,1,1,0,4,3,1
Tottenham,Arsenal,43,0,3,0,2,2,1,2,0,1
Man United,Liverpool,27,25,2,2,1,0,1,4,0,3
Liverpool,Man United,25,27,4,1,0,1,2,2,3,0
Arsenal,Tottenham,0,43,2,1,2,2,0,3,1,0
Chelsea,Arsenal,14,0,3,1,1,2,1,2,6,0
Liverpool,Cardiff,25,12,5,0,0,3,1,1,6,3
Arsenal,Chelsea,0,14,2,1,2,1,1,3,0,6
Newcastle,Crystal Palace,29,16,2,0,3,2,2,1,1,0
Swansea,Everton,41,18,1,2,2,2,0,3,2,3
Man City,Fulham,26,19,3,1,1,3,1,1,5,0
West Brom,Hull,45,21,1,2,2,3,0,2,0,2
Cardiff,Liverpool,12,25,1,1,3,0,0,5,3,6
Fulham,Man City,19,26,1,1,3,1,1,3,0,5
West Ham,Man United,46,27,3,0,2,1,2,2,0,2
Crystal Palace,Newcastle,16,29,1,2,2,3,0,2,0,1
Sunderland,Norwich,40,30,2,1,2,3,1,1,0,2
Norwich,Sunderland,30,40,1,1,3,2,1,2,2,0
Everton,Swansea,18,41,3,0,2,2,2,1,3,2
Hull,West Brom,21,45,2,0,3,2,2,1,2,0
Man United,West Ham,27,46,2,2,1,2,0,3,2,0
Stoke,Aston Villa,39,1,2,2,1,2,1,2,4,1
Tottenham,Southampton,43,38,2,0,3,2,0,3,3,2
Aston Villa,Stoke,1,39,2,1,2,1,2,2,1,4
Southampton,Tottenham,38,43,3,0,2,3,0,2,2,3
Swansea,Arsenal,41,0,0,2,3,2,1,2,2,2
Newcastle,Everton,29,18,3,0,2,2,0,3,0,3
Man United,Man City,27,26,3,1,1,1,1,3,0,3
Man City,Man United,26,27,3,1,1,1,1,3,3,0
Everton,Newcastle,18,29,3,0,2,2,0,3,3,0
Arsenal,Swansea,0,41,2,1,2,3,2,0,2,2
West Ham,Hull,46,21,2,0,3,3,0,2,2,1
Sunderland,Liverpool,40,25,1,1,3,0,0,5,1,2
Liverpool,Sunderland,25,40,5,0,0,3,1,1,2,1
Hull,West Ham,21,46,2,0,3,3,0,2,1,2
Man City,Arsenal,26,0,4,1,0,2,1,2,1,1
Man United,Aston Villa,27,1,3,0,2,2,1,2,4,1
West Brom,Cardiff,45,12,1,2,2,4,0,1,3,3
Crystal Palace,Chelsea,16,14,0,2,3,1,0,4,1,0
Chelsea,Crystal Palace,14,16,4,0,1,3,2,0,0,1
Stoke,Hull,39,21,3,1,1,3,0,2,1,0
Arsenal,Man City,0,26,2,1,2,0,1,4,1,1
Aston Villa,Man United,1,27,2,1,2,2,0,3,1,4
Southampton,Newcastle,38,29,2,0,3,2,0,3,4,0
Swansea,Norwich,41,30,0,2,3,2,1,2,3,0
Newcastle,Southampton,29,38,3,0,2,3,0,2,0,4
Hull,Stoke,21,39,2,0,3,1,1,3,0,1
Norwich,Swansea,30,41,2,1,2,3,2,0,0,3
Cardiff,West Brom,12,45,1,0,4,2,2,1,3,3
Fulham,Everton,19,18,1,1,3,1,0,4,1,3
Everton,Fulham,18,19,4,0,1,3,1,1,3,1
Tottenham,Liverpool,43,25,2,0,3,0,0,5,0,4
Liverpool,Tottenham,25,43,5,0,0,3,0,2,4,0
West Ham,Sunderland,46,40,2,0,3,4,1,0,2,1
Sunderland,West Ham,40,46,0,1,4,3,0,2,1,2
Fulham,Aston Villa,19,1,1,0,4,3,0,2,2,1
Crystal Palace,Cardiff,16,12,1,2,2,3,1,1,3,0
Stoke,Chelsea,39,14,4,1,0,2,0,3,0,3
Cardiff,Crystal Palace,12,16,1,1,3,2,2,1,0,3
Aston Villa,Fulham,1,19,2,0,3,4,0,1,1,2
Swansea,Hull,41,21,1,2,2,4,0,1,0,1
Southampton,Man City,38,26,3,0,2,0,1,4,1,4
Newcastle,Man United,29,27,2,0,3,2,0,3,0,4
Man United,Newcastle,27,29,3,0,2,3,0,2,4,0
West Brom,Norwich,45,30,1,2,2,3,1,1,1,0
Man City,Southampton,26,38,4,1,0,2,0,3,4,1
Chelsea,Stoke,14,39,3,0,2,0,1,4,3,0
Hull,Swansea,21,41,1,0,4,2,2,1,1,0
Norwich,West Brom,30,45,1,1,3,2,2,1,0,1
Everton,Arsenal,18,0,5,0,0,2,2,1,3,0
Arsenal,Everton,0,18,1,2,2,0,0,5,0,3
West Ham,Liverpool,46,25,2,0,3,0,0,5,1,2
Liverpool,West Ham,25,46,5,0,0,3,0,2,2,1
Tottenham,Sunderland,43,40,2,0,3,4,1,0,5,1
Sunderland,Tottenham,40,43,0,1,4,3,0,2,1,5
Crystal Palace,Aston Villa,16,1,2,1,2,3,0,2,1,0
Southampton,Cardiff,38,12,3,0,2,3,1,1,0,1
Aston Villa,Crystal Palace,1,16,2,0,3,2,1,2,0,1
Sunderland,Everton,40,18,0,1,4,0,0,5,0,1
Norwich,Fulham,30,19,1,1,3,3,0,2,0,1
Stoke,Newcastle,39,29,3,1,1,4,0,1,1,0
Fulham,Norwich,19,30,2,0,3,3,1,1,1,0
Cardiff,Southampton,12,38,1,1,3,2,0,3,1,0
Newcastle,Stoke,29,39,1,0,4,1,1,3,0,1
Everton,Sunderland,18,40,5,0,0,4,1,0,1,0
West Brom,Tottenham,45,43,2,1,2,3,0,2,3,3
Tottenham,West Brom,43,45,2,0,3,2,1,2,3,3
Swansea,Chelsea,41,14,1,1,3,2,0,3,0,1
Man City,Liverpool,26,25,4,1,0,0,0,5,2,3
Liverpool,Man City,25,26,5,0,0,0,1,4,3,2
Chelsea,Swansea,14,41,3,0,2,3,1,1,1,0
West Ham,Arsenal,46,0,2,0,3,2,2,1,1,3
Arsenal,West Ham,0,46,1,2,2,3,0,2,3,1
Everton,Crystal Palace,18,16,5,0,0,1,1,3,2,3
Crystal Palace,Everton,16,18,3,1,1,0,0,5,3,2
Sunderland,Man City,40,26,0,0,5,1,1,3,2,2
Man City,Sunderland,26,40,3,1,1,5,0,0,2,2
Southampton,Aston Villa,38,1,2,0,3,4,0,1,0,0
Stoke,Cardiff,39,12,4,0,1,3,1,1,1,1
Sunderland,Chelsea,40,14,0,1,4,2,0,3,2,1
West Ham,Crystal Palace,46,16,2,0,3,1,0,4,0,1
Tottenham,Fulham,43,19,2,1,2,2,0,3,3,1
Swansea,Newcastle,41,29,1,1,3,4,0,1,2,1
Aston Villa,Southampton,1,38,1,0,4,3,0,2,0,0
Cardiff,Stoke,12,39,1,1,3,1,0,4,1,1
Chelsea,Sunderland,14,40,3,0,2,4,1,0,1,2
Newcastle,Swansea,29,41,1,0,4,3,1,1,1,2
Fulham,Tottenham,19,43,3,0,2,2,1,2,1,3
Crystal Palace,West Ham,16,46,4,0,1,3,0,2,1,0
Hull,Arsenal,21,0,2,0,3,2,2,1,0,3
Man United,Everton,27,18,3,0,2,1,0,4,0,2
Arsenal,Hull,0,21,1,2,2,3,0,2,3,0
Norwich,Liverpool,30,25,1,0,4,0,0,5,2,3
Everton,Man United,18,27,4,0,1,2,0,3,2,0
Liverpool,Norwich,25,30,5,0,0,4,0,1,3,2
West Brom,Man City,45,26,2,2,1,1,2,2,1,3
Man City,West Brom,26,45,2,2,1,1,2,2,3,1
Swansea,Aston Villa,41,1,2,1,2,4,1,0,4,1
Southampton,Everton,38,18,1,1,3,1,0,4,2,0
Hull,Fulham,21,19,2,0,3,3,0,2,2,2
Fulham,Hull,19,21,2,0,3,3,0,2,2,2
Norwich,Man United,30,27,1,0,4,2,0,3,0,4
Man United,Norwich,27,30,3,0,2,4,0,1,4,0
Everton,Southampton,18,38,4,0,1,3,1,1,0,2
Tottenham,Stoke,43,39,3,1,1,1,1,3,1,0
Aston Villa,Swansea,1,41,0,1,4,2,1,2,1,4
Stoke,Tottenham,39,43,3,1,1,1,1,3,0,1
West Ham,West Brom,46,45,2,0,3,2,2,1,0,1
West Brom,West Ham,45,46,1,2,2,3,0,2,1,0
Sunderland,Cardiff,40,12,1,1,3,2,2,1,4,0
Liverpool,Chelsea,25,14,5,0,0,2,0,3,0,2
Man City,Crystal Palace,26,16,2,2,1,0,0,5,2,0
Chelsea,Liverpool,14,25,3,0,2,0,0,5,2,0
Crystal Palace,Man City,16,26,5,0,0,1,2,2,0,2
Cardiff,Sunderland,12,40,1,2,2,3,1,1,0,4
Newcastle,Arsenal,29,0,0,0,5,1,2,2,0,3
Arsenal,Newcastle,0,29,2,2,1,5,0,0,3,0
Hull,Aston Villa,21,1,1,1,3,4,1,0,1,3
Newcastle,Cardiff,29,12,0,0,5,2,2,1,3,0
Man City,Everton,26,18,3,1,1,2,0,3,3,2
Stoke,Fulham,39,19,2,1,2,2,1,2,4,1
Aston Villa,Hull,1,21,0,1,4,3,1,1,3,1
Everton,Man City,18,26,3,0,2,1,1,3,2,3
Sunderland,Man United,40,27,2,1,2,2,0,3,1,0
Cardiff,Newcastle,12,29,1,2,2,5,0,0,0,3
Swansea,Southampton,41,38,3,0,2,2,1,2,0,1
Fulham,Stoke,19,39,2,1,2,2,1,2,1,4
Man United,Sunderland,27,40,3,0,2,2,1,2,0,1
Southampton,Swansea,38,41,2,1,2,2,0,3,1,0
West Ham,Tottenham,46,43,1,0,4,1,1,3,2,0
Tottenham,West Ham,43,46,3,1,1,4,0,1,0,2
West Brom,Arsenal,45,0,2,2,1,1,1,3,0,1
Norwich,Chelsea,30,14,0,0,5,2,0,3,0,0
Chelsea,Norwich,14,30,3,0,2,5,0,0,0,0
Arsenal,West Brom,0,45,3,1,1,1,2,2,1,0
Liverpool,Crystal Palace,25,16,4,0,1,1,0,4,3,3
Crystal Palace,Liverpool,16,25,4,0,1,1,0,4,3,3
Man United,Hull,27,21,3,0,2,3,1,1,3,1
Hull,Man United,21,27,1,1,3,2,0,3,1,3
Man City,Aston Villa,26,1,3,1,1,3,1,1,4,0
Aston Villa,Man City,1,26,1,1,3,1,1,3,0,4
West Brom,Sunderland,45,40,2,1,2,1,1,3,0,2
Sunderland,West Brom,40,45,3,1,1,2,1,2,2,0
Norwich,Arsenal,30,0,0,1,4,1,0,4,0,2
Tottenham,Aston Villa,43,1,3,1,1,3,1,1,3,0
Chelsea,Cardiff,14,12,3,1,1,3,1,1,2,1
Cardiff,Chelsea,12,14,1,1,3,1,1,3,1,2
Fulham,Crystal Palace,19,16,2,1,2,1,1,3,2,2
Hull,Everton,21,18,1,1,3,3,0,2,0,2
Crystal Palace,Fulham,16,19,3,1,1,2,1,2,2,2
Everton,Hull,18,21,2,0,3,3,1,1,2,0
Newcastle,Liverpool,29,25,1,0,4,1,1,3,1,2
West Ham,Man City,46,26,1,0,4,0,1,4,0,2
Southampton,Man United,38,27,2,1,2,2,0,3,1,1
Liverpool,Newcastle,25,29,3,1,1,4,0,1,2,1
Arsenal,Norwich,0,30,4,0,1,4,1,0,2,0
Man United,Southampton,27,38,3,0,2,2,1,2,1,1
West Brom,Stoke,45,39,1,1,3,2,1,2,1,2
Swansea,Sunderland,41,40,2,0,3,0,1,4,3,1
Sunderland,Swansea,40,41,4,1,0,3,0,2,1,3
Aston Villa,Tottenham,1,43,1,1,3,1,1,3,0,3
Stoke,West Brom,39,45,2,1,2,3,1,1,2,1
Man City,West Ham,26,46,4,1,0,4,0,1,2,0
Crystal Palace,Arsenal,16,0,0,0,0,0,0,0,1,2
Stoke,Aston Villa,39,1,0,0,0,0,0,0,0,1
Arsenal,Crystal Palace,0,16,0,0,0,0,0,0,2,1
Leicester,Everton,24,18,0,0,0,0,0,0,2,2
QPR,Hull,34,21,0,0,0,0,0,0,0,1
Everton,Leicester,18,24,0,0,0,0,0,0,2,2
Swansea,Man United,41,27,0,0,0,0,0,0,2,1
Hull,QPR,21,34,0,0,0,0,0,0,1,0
Aston Villa,Stoke,1,39,0,0,0,0,0,0,1,0
West Brom,Sunderland,45,40,0,0,0,0,0,0,2,2
Man United,Swansea,27,41,0,0,0,0,0,0,1,2
West Ham,Tottenham,46,43,0,0,0,0,0,0,0,1
Sunderland,West Brom,40,45,0,0,0,0,0,0,2,2
Tottenham,West Ham,43,46,0,0,0,0,0,0,1,0
Southampton,Liverpool,38,25,0,0,0,0,0,0,1,2
Newcastle,Man City,29,26,0,0,0,0,0,0,0,2
Man City,Newcastle,26,29,0,0,0,0,0,0,2,0
Liverpool,Southampton,25,38,0,0,0,0,0,0,2,1
Chelsea,Burnley,14,11,0,0,0,0,0,0,3,1
Burnley,Chelsea,11,14,0,0,0,0,0,0,1,3
Everton,Arsenal,18,0,0,1,0,0,0,1,2,2
Newcastle,Aston Villa,29,1,0,0,1,0,0,1,0,0
Swansea,Burnley,41,11,1,0,0,1,0,0,1,0
Leicester,Chelsea,24,14,0,1,0,0,0,1,0,2
West Ham,Crystal Palace,46,16,0,0,1,1,0,0,3,1
Arsenal,Everton,0,18,1,0,0,0,1,0,2,2
Chelsea,Leicester,14,24,1,0,0,0,1,0,2,0
Aston Villa,Newcastle,1,29,1,0,0,1,0,0,0,0
West Brom,Southampton,45,38,0,1,0,1,0,0,0,0
Burnley,Swansea,11,41,0,0,1,0,0,1,0,1
Southampton,West Brom,38,45,0,0,1,0,1,0,0,0
Crystal Palace,West Ham,16,46,0,0,1,1,0,0,1,3
Stoke,Hull,39,21,0,0,1,0,0,1,1,1
Sunderland,Man United,40,27,0,1,0,1,0,0,1,1
Tottenham,QPR,43,34,1,0,0,1,0,0,4,0
Hull,Stoke,21,39,1,0,0,1,0,0,1,1
Man United,Sunderland,27,40,0,0,1,0,1,0,1,1
QPR,Tottenham,34,43,0,0,1,0,0,1,0,4
Man City,Liverpool,26,25,1,0,0,0,0,1,3,1
Liverpool,Man City,25,26,1,0,0,0,0,1,1,3
Man United,Burnley,27,11,0,1,1,2,0,0,0,0
Everton,Chelsea,18,14,0,2,0,0,0,2,3,6
Newcastle,Crystal Palace,29,16,0,1,1,2,0,0,3,3
Chelsea,Everton,14,18,2,0,0,0,2,0,6,3
Stoke,Man City,39,26,0,1,1,0,0,2,1,0
Burnley,Man United,11,27,0,0,2,1,1,0,0,0
Crystal Palace,Newcastle,16,29,0,0,2,1,1,0,3,3
Sunderland,QPR,40,34,0,2,0,2,0,0,0,1
West Ham,Southampton,46,38,1,0,1,1,1,0,1,3
Man City,Stoke,26,39,2,0,0,1,1,0,0,1
QPR,Sunderland,34,40,0,0,2,0,2,0,1,0
West Brom,Swansea,45,41,0,2,0,0,0,2,0,3
Swansea,West Brom,41,45,2,0,0,0,2,0,3,0
Southampton,West Ham,38,46,0,1,1,1,0,1,3,1
Leicester,Arsenal,24,0,0,1,1,0,1,1,1,1
Hull,Aston Villa,21,1,1,1,0,0,1,1,1,2
Aston Villa,Hull,1,21,1,1,0,0,1,1,2,1
Arsenal,Leicester,0,24,1,1,0,1,1,0,1,1
Tottenham,Liverpool,43,25,2,0,0,1,0,1,0,3
Liverpool,Tottenham,25,43,1,0,1,0,0,2,3,0
Man City,Arsenal,26,0,2,0,1,0,2,1,2,2
Liverpool,Aston Villa,25,1,2,0,1,0,1,2,0,1
Crystal Palace,Burnley,16,11,0,1,2,2,1,0,0,0
Swansea,Chelsea,41,14,3,0,0,0,0,3,2,4
Burnley,Crystal Palace,11,16,0,1,2,2,1,0,0,0
West Brom,Everton,45,18,0,2,1,1,2,0,0,2
Stoke,Leicester,39,24,1,1,1,1,2,0,0,1
Aston Villa,Liverpool,1,25,2,1,0,1,0,2,1,0
Arsenal,Man City,0,26,1,2,0,1,0,2,2,2
Southampton,Newcastle,38,29,1,1,1,1,2,0,4,0
Newcastle,Southampton,29,38,0,2,1,1,1,1,0,4
Leicester,Stoke,24,39,0,2,1,1,1,1,1,0
Tottenham,Sunderland,43,40,2,0,1,1,2,0,2,2
Chelsea,Swansea,14,41,3,0,0,0,0,3,4,2
Sunderland,Tottenham,40,43,0,2,1,1,0,2,2,2
Everton,West Brom,18,45,0,2,1,1,2,0,2,0
QPR,Man United,34,27,1,0,2,1,2,0,0,4
Man United,QPR,27,34,0,2,1,2,0,1,4,0
West Ham,Hull,46,21,1,0,2,1,1,1,2,2
Hull,West Ham,21,46,1,1,1,2,0,1,2,2
Aston Villa,Arsenal,1,0,3,1,0,0,3,1,0,3
Arsenal,Aston Villa,0,1,1,3,0,0,1,3,3,0
Sunderland,Burnley,40,11,0,3,1,2,2,0,0,0
Newcastle,Hull,29,21,0,2,2,1,2,1,2,2
West Ham,Liverpool,46,25,1,1,2,2,0,2,3,1
Hull,Newcastle,21,29,1,2,1,2,2,0,2,2
Stoke,QPR,39,34,1,1,2,3,0,1,2,2
Swansea,Southampton,41,38,3,0,1,1,1,2,0,1
QPR,Stoke,34,39,1,0,3,2,1,1,2,2
Burnley,Sunderland,11,40,0,2,2,1,3,0,0,0
Southampton,Swansea,38,41,2,1,1,1,0,3,1,0
Liverpool,West Ham,25,46,2,0,2,2,1,1,1,3
Man City,Chelsea,26,14,2,1,1,0,0,4,1,1
Everton,Crystal Palace,18,16,1,2,1,2,2,0,2,3
Crystal Palace,Everton,16,18,0,2,2,1,2,1,3,2
Man United,Leicester,27,24,1,2,1,1,2,1,3,5
Chelsea,Man City,14,26,4,0,0,1,1,2,1,1
Leicester,Man United,24,27,1,2,1,1,2,1,5,3
West Brom,Tottenham,45,43,0,2,2,1,1,2,1,0
Tottenham,West Brom,43,45,2,1,1,2,2,0,0,1
Tottenham,Arsenal,43,0,2,1,2,0,3,2,1,1
Chelsea,Aston Villa,14,1,4,1,0,1,1,3,3,0
Aston Villa,Chelsea,1,14,3,1,1,0,1,4,0,3
Leicester,Crystal Palace,24,16,2,2,1,2,2,1,0,2
Liverpool,Everton,25,18,2,0,3,2,2,1,1,1
Man City,Hull,26,21,2,2,1,1,3,1,4,2
Crystal Palace,Leicester,16,24,1,2,2,1,2,2,2,0
Everton,Liverpool,18,25,1,2,2,3,0,2,1,1
Hull,Man City,21,26,1,3,1,1,2,2,2,4
West Ham,Man United,46,27,2,1,2,2,2,1,1,2
Southampton,QPR,38,34,3,1,1,3,1,1,2,1
QPR,Southampton,34,38,1,1,3,1,1,3,1,2
Swansea,Sunderland,41,40,3,0,2,1,4,0,0,0
Sunderland,Swansea,40,41,0,4,1,2,0,3,0,0
Arsenal,Tottenham,0,43,2,3,0,2,1,2,1,1
Man United,West Ham,27,46,1,2,2,2,1,2,2,1
West Brom,Burnley,45,11,1,2,2,2,3,0,4,0
Burnley,West Brom,11,45,0,3,2,2,2,1,0,4
Stoke,Newcastle,39,29,1,2,2,2,3,0,1,0
Newcastle,Stoke,29,39,0,3,2,2,2,1,0,1
Man City,Aston Villa,26,1,2,2,1,2,1,2,2,0
Leicester,Burnley,24,11,2,1,2,2,3,0,2,2
Hull,Crystal Palace,21,16,0,3,2,1,2,2,2,0
Crystal Palace,Hull,16,21,2,2,1,2,3,0,0,2
Burnley,Leicester,11,24,0,3,2,2,1,2,2,2
West Brom,Liverpool,45,25,2,1,2,3,1,1,1,2
Aston Villa,Man City,1,26,2,1,2,1,2,2,0,2
Swansea,Newcastle,41,29,2,1,2,2,3,0,2,2
Sunderland,Stoke,40,39,0,4,1,1,2,2,3,1
Stoke,Sunderland,39,40,2,2,1,1,4,0,1,3
Newcastle,Swansea,29,41,0,3,2,2,1,2,2,2
Liverpool,West Brom,25,45,1,1,3,2,1,2,2,1
Chelsea,Arsenal,14,0,4,1,0,0,4,1,2,0
Arsenal,Chelsea,0,14,1,4,0,0,1,4,0,2
Man United,Everton,27,18,2,2,1,2,2,1,2,1
Everton,Man United,18,27,1,2,2,1,2,2,1,2
West Ham,QPR,46,34,2,1,2,3,1,1,2,0
Tottenham,Southampton,43,38,1,2,2,0,1,4,1,0
Southampton,Tottenham,38,43,4,1,0,2,2,1,0,1
QPR,West Ham,34,46,1,1,3,2,1,2,0,2
Hull,Arsenal,21,0,1,2,2,1,3,1,2,2
Everton,Aston Villa,18,1,1,1,3,3,0,2,3,0
West Ham,Burnley,46,11,2,1,2,1,4,0,3,1
Crystal Palace,Chelsea,16,14,2,2,1,0,1,4,1,2
Chelsea,Crystal Palace,14,16,4,1,0,1,2,2,2,1
Aston Villa,Everton,1,18,2,0,3,3,1,1,0,3
Arsenal,Hull,0,21,1,3,1,2,2,1,2,2
Newcastle,Leicester,29,24,0,3,2,1,2,2,1,0
Tottenham,Man City,43,26,1,2,2,1,2,2,1,4
Leicester,Newcastle,24,29,2,2,1,2,3,0,0,1
Sunderland,Southampton,40,38,1,3,1,1,0,4,0,8
Southampton,Sunderland,38,40,4,0,1,1,3,1,8,0
Man City,Tottenham,26,43,2,2,1,2,2,1,4,1
Burnley,West Ham,11,46,0,4,1,2,1,2,1,3
QPR,Liverpool,34,25,1,1,3,2,1,2,2,3
Liverpool,QPR,25,34,2,1,2,3,1,1,3,2
Swansea,Stoke,41,39,1,2,2,2,1,2,1,2
Stoke,Swansea,39,41,2,1,2,2,2,1,2,1
West Brom,Man United,45,27,2,0,3,1,1,3,2,2
Man United,West Brom,27,45,3,1,1,3,0,2,2,2
Sunderland,Arsenal,40,0,1,3,1,1,3,1,0,2
West Brom,Crystal Palace,45,16,2,1,2,2,1,2,2,2
Liverpool,Hull,25,21,2,1,2,1,3,1,0,0
Swansea,Leicester,41,24,0,2,3,2,1,2,2,0
Hull,Liverpool,21,25,1,3,1,2,1,2,0,0
West Ham,Man City,46,26,3,1,1,0,2,3,2,1
Stoke,Southampton,39,38,2,1,2,1,0,4,0,1
Southampton,Stoke,38,39,4,0,1,2,1,2,1,0
Arsenal,Sunderland,0,40,1,3,1,1,3,1,2,0
Leicester,Swansea,24,41,2,1,2,3,2,0,0,2
Crystal Palace,West Brom,16,45,2,1,2,2,1,2,2,2
Man City,West Ham,26,46,3,2,0,1,1,3,1,2
Everton,Burnley,18,11,2,1,2,2,3,0,3,1
Man United,Chelsea,27,14,3,1,1,0,1,4,1,1
Burnley,Everton,11,18,0,3,2,2,1,2,1,3
Chelsea,Man United,14,27,4,1,0,1,1,3,1,1
Tottenham,Newcastle,43,29,1,2,2,2,2,1,1,2
Newcastle,Tottenham,29,43,1,2,2,2,2,1,2,1
QPR,Aston Villa,34,1,0,1,4,4,0,1,2,0
Aston Villa,QPR,1,34,1,0,4,4,1,0,0,2
Burnley,Arsenal,11,0,0,2,3,1,2,2,0,3
Arsenal,Burnley,0,11,2,2,1,3,2,0,3,0
QPR,Chelsea,34,14,1,1,3,0,2,3,1,2
Swansea,Everton,41,18,1,2,2,2,1,2,0,0
Southampton,Hull,38,21,4,0,1,1,3,1,1,0
West Brom,Leicester,45,24,2,2,1,3,1,1,1,0
Newcastle,Liverpool,29,25,2,2,1,1,2,2,1,0
Liverpool,Newcastle,25,29,2,2,1,1,2,2,0,1
Chelsea,QPR,14,34,3,2,0,3,1,1,2,1
Hull,Southampton,21,38,1,3,1,1,0,4,0,1
West Ham,Stoke,46,39,4,0,1,2,1,2,2,2
Everton,Swansea,18,41,2,1,2,2,2,1,0,0
Leicester,West Brom,24,45,1,1,3,1,2,2,0,1
Stoke,West Ham,39,46,2,1,2,1,0,4,2,2
Tottenham,Aston Villa,43,1,1,1,3,5,0,0,2,1
Man United,Man City,27,26,2,2,1,1,1,3,0,1
Man City,Man United,26,27,3,1,1,1,2,2,1,0
Aston Villa,Tottenham,1,43,0,0,5,3,1,1,1,2
Sunderland,Crystal Palace,40,16,1,2,2,2,1,2,3,1
Crystal Palace,Sunderland,16,40,2,1,2,2,2,1,1,3
West Ham,Aston Villa,46,1,3,1,1,5,0,0,0,0
Hull,Burnley,21,11,1,2,2,4,1,0,0,1
Liverpool,Chelsea,25,14,2,2,1,0,1,4,1,2
Man United,Crystal Palace,27,16,2,2,1,3,1,1,1,0
Burnley,Hull,11,21,0,1,4,2,2,1,1,0
Southampton,Leicester,38,24,4,0,1,4,1,0,2,0
Chelsea,Liverpool,14,25,4,1,0,1,2,2,2,1
QPR,Man City,34,26,1,0,4,1,0,4,2,2
Crystal Palace,Man United,16,27,1,1,3,1,2,2,0,1
Man City,QPR,26,34,4,0,1,4,0,1,2,2
Leicester,Southampton,24,38,0,1,4,1,0,4,0,2
Aston Villa,West Ham,1,46,0,0,5,1,1,3,0,0
Swansea,Arsenal,41,0,1,3,1,1,2,2,2,1
Sunderland,Everton,40,18,2,1,2,1,2,2,1,1
West Brom,Newcastle,45,29,2,2,1,1,1,3,0,2
Tottenham,Stoke,43,39,2,1,2,2,1,2,1,2
Everton,Sunderland,18,40,2,2,1,2,1,2,1,1
Arsenal,Swansea,0,41,2,2,1,1,3,1,1,2
Stoke,Tottenham,39,43,2,1,2,2,1,2,2,1
Newcastle,West Brom,29,45,3,1,1,1,2,2,2,0
Man United,Arsenal,27,0,2,2,1,2,1,2,2,1
Stoke,Burnley,39,11,2,1,2,3,1,1,1,2
West Brom,Chelsea,45,14,1,2,2,0,1,4,0,2
West Ham,Everton,46,18,3,2,0,1,2,2,1,2
Sunderland,Leicester,40,24,2,1,2,4,1,0,0,0
Swansea,Man City,41,26,2,2,1,1,1,3,1,2
Arsenal,Man United,0,27,2,1,2,1,2,2,1,2
QPR,Newcastle,34,29,1,1,3,0,1,4,0,1
Newcastle,QPR,29,34,4,1,0,3,1,1,1,0
Burnley,Stoke,11,39,1,1,3,2,1,2,2,1
Leicester,Sunderland,24,40,0,1,4,2,1,2,0,0
Man City,Swansea,26,41,3,1,1,1,2,2,2,1
Chelsea,West Brom,14,45,4,1,0,2,2,1,2,0
Everton,West Ham,18,46,2,2,1,0,2,3,2,1
Liverpool,Crystal Palace,25,16,2,1,2,4,1,0,1,3
Tottenham,Hull,43,21,2,0,3,2,2,1,2,1
Crystal Palace,Liverpool,16,25,0,1,4,2,1,2,3,1
Hull,Tottenham,21,43,1,2,2,3,0,2,1,2
Southampton,Aston Villa,38,1,4,0,1,4,1,0,1,1
Aston Villa,Southampton,1,38,0,1,4,1,0,4,1,1
West Brom,Arsenal,45,0,1,2,2,2,1,2,0,1
Burnley,Aston Villa,11,1,2,0,3,3,2,0,1,1
Aston Villa,Burnley,1,11,0,2,3,3,0,2,1,1
Sunderland,Chelsea,40,14,1,2,2,0,1,4,0,0
Swansea,Crystal Palace,41,16,2,1,2,3,1,1,1,1
